data_id,room_id,board_id,light,temp,sound,uploadtime,status
72773,516,516B,795,25,623,09/12/2021 13:00,1
72774,516,516A,727,25,522,09/12/2021 13:00,1
72775,516,516C,650,25,613,09/12/2021 13:00,1
72776,516,516B,794,25,622,09/12/2021 13:00,1
72777,516,516A,725,25,523,09/12/2021 13:00,1
72778,516,516C,649,25,612,09/12/2021 13:00,1
72779,516,516B,795,25,622,09/12/2021 13:00,1
72780,516,516A,725,25,523,09/12/2021 13:00,1
72781,516,516C,649,25,612,09/12/2021 13:01,1
72782,516,516A,726,25,522,09/12/2021 13:01,1
72783,516,516C,649,25,613,09/12/2021 13:01,1
72784,516,516B,796,25,622,09/12/2021 13:01,1
72785,516,516A,725,25,522,09/12/2021 13:01,1
72786,516,516C,650,25,613,09/12/2021 13:01,1
72787,516,516B,796,25,621,09/12/2021 13:01,1
72788,516,516A,726,25,522,09/12/2021 13:01,1
72789,516,516C,651,25,612,09/12/2021 13:01,1
72790,516,516B,795,25,622,09/12/2021 13:01,1
72791,516,516A,725,25,522,09/12/2021 13:01,1
72792,516,516C,649,25,612,09/12/2021 13:01,1
72793,516,516B,795,25,618,09/12/2021 13:01,1
72794,516,516A,725,25,522,09/12/2021 13:01,1
72795,516,516C,650,25,613,09/12/2021 13:01,1
72796,516,516B,796,25,622,09/12/2021 13:01,1
72797,516,516A,725,25,522,09/12/2021 13:01,1
72798,516,516C,650,25,613,09/12/2021 13:01,1
72799,516,516B,797,25,622,09/12/2021 13:01,1
72800,516,516A,726,25,522,09/12/2021 13:01,1
72801,516,516C,651,25,612,09/12/2021 13:01,1
72802,516,516B,797,25,622,09/12/2021 13:01,1
72803,516,516A,724,25,522,09/12/2021 13:01,1
72804,516,516C,644,25,611,09/12/2021 13:01,1
72805,516,516B,796,25,622,09/12/2021 13:01,1
72806,516,516A,726,25,521,09/12/2021 13:01,1
72807,516,516C,651,25,613,09/12/2021 13:01,1
72808,516,516B,797,25,621,09/12/2021 13:01,1
72809,516,516A,727,25,522,09/12/2021 13:01,1
72810,516,516C,652,25,611,09/12/2021 13:02,1
72811,516,516B,797,25,622,09/12/2021 13:02,1
72812,516,516A,727,25,522,09/12/2021 13:02,1
72813,516,516C,651,25,613,09/12/2021 13:02,1
72814,516,516B,797,25,622,09/12/2021 13:02,1
72815,516,516A,726,25,523,09/12/2021 13:02,1
72816,516,516C,647,25,612,09/12/2021 13:02,1
72817,516,516A,726,25,522,09/12/2021 13:02,1
72818,516,516B,796,25,617,09/12/2021 13:02,1
72819,516,516C,647,25,612,09/12/2021 13:02,1
72820,516,516A,726,25,522,09/12/2021 13:02,1
72821,516,516B,797,25,617,09/12/2021 13:02,1
72822,516,516C,650,25,609,09/12/2021 13:02,1
72823,516,516C,652,25,612,09/12/2021 13:02,1
72824,516,516A,726,25,522,09/12/2021 13:02,1
72825,516,516B,801,25,618,09/12/2021 13:02,1
72826,516,516B,787,25,617,09/12/2021 13:02,1
72827,516,516A,729,25,522,09/12/2021 13:02,1
72828,516,516C,652,25,608,09/12/2021 13:02,1
72829,516,516A,727,25,522,09/12/2021 13:02,1
72830,516,516B,798,25,617,09/12/2021 13:02,1
72831,516,516C,653,25,607,09/12/2021 13:02,1
72832,516,516A,728,25,522,09/12/2021 13:02,1
72833,516,516B,797,25,619,09/12/2021 13:02,1
72834,516,516C,651,25,607,09/12/2021 13:02,1
72835,516,516A,726,25,521,09/12/2021 13:02,1
72836,516,516B,797,25,616,09/12/2021 13:02,1
72837,516,516C,652,25,608,09/12/2021 13:03,1
72838,516,516A,731,25,522,09/12/2021 13:03,1
72839,516,516B,798,25,618,09/12/2021 13:03,1
72840,516,516C,652,25,608,09/12/2021 13:03,1
72841,516,516A,729,25,522,09/12/2021 13:03,1
72842,516,516B,799,25,617,09/12/2021 13:03,1
72843,516,516C,651,25,609,09/12/2021 13:03,1
72844,516,516A,730,25,522,09/12/2021 13:03,1
72845,516,516B,798,25,617,09/12/2021 13:03,1
72846,516,516C,652,25,608,09/12/2021 13:03,1
72847,516,516B,797,25,618,09/12/2021 13:03,1
72848,516,516A,728,25,522,09/12/2021 13:03,1
72849,516,516C,654,25,608,09/12/2021 13:03,1
72850,516,516B,798,25,617,09/12/2021 13:03,1
72851,516,516A,729,25,521,09/12/2021 13:03,1
72852,516,516B,799,25,618,09/12/2021 13:03,1
72853,516,516A,730,25,521,09/12/2021 13:03,1
72854,516,516C,653,25,611,09/12/2021 13:03,1
72855,516,516B,800,25,618,09/12/2021 13:03,1
72856,516,516A,730,25,521,09/12/2021 13:03,1
72857,516,516C,654,25,612,09/12/2021 13:03,1
72858,516,516B,800,25,617,09/12/2021 13:03,1
72859,516,516A,735,25,523,09/12/2021 13:03,1
72860,516,516C,654,25,611,09/12/2021 13:03,1
72861,516,516C,654,25,612,09/12/2021 13:03,1
72862,516,516B,800,25,617,09/12/2021 13:03,1
72863,516,516A,730,25,522,09/12/2021 13:03,1
72864,516,516B,801,25,616,09/12/2021 13:03,1
72865,516,516A,731,25,522,09/12/2021 13:03,1
72866,516,516C,652,25,611,09/12/2021 13:03,1
72867,516,516B,800,25,616,09/12/2021 13:04,1
72868,516,516C,655,25,612,09/12/2021 13:04,1
72869,516,516A,733,25,522,09/12/2021 13:04,1
72870,516,516B,801,25,617,09/12/2021 13:04,1
72871,516,516C,655,25,612,09/12/2021 13:04,1
72872,516,516A,731,25,522,09/12/2021 13:04,1
72873,516,516C,654,25,608,09/12/2021 13:04,1
72874,516,516A,731,25,522,09/12/2021 13:04,1
72875,516,516B,803,25,617,09/12/2021 13:04,1
72876,516,516C,656,25,613,09/12/2021 13:04,1
72877,516,516A,733,25,523,09/12/2021 13:04,1
72878,516,516B,802,25,619,09/12/2021 13:04,1
72879,516,516A,733,25,522,09/12/2021 13:04,1
72881,516,516B,801,25,617,09/12/2021 13:04,1
72882,516,516A,734,25,522,09/12/2021 13:04,1
72883,516,516C,655,25,612,09/12/2021 13:04,1
72884,516,516B,802,25,617,09/12/2021 13:04,1
72885,516,516A,733,25,522,09/12/2021 13:04,1
72886,516,516C,656,25,613,09/12/2021 13:04,1
72887,516,516B,803,25,616,09/12/2021 13:04,1
72888,516,516A,733,25,522,09/12/2021 13:04,1
72889,516,516C,656,25,612,09/12/2021 13:04,1
72890,516,516B,803,25,615,09/12/2021 13:04,1
72891,516,516A,734,25,522,09/12/2021 13:04,1
72892,516,516C,656,25,613,09/12/2021 13:04,1
72893,516,516B,791,25,618,09/12/2021 13:04,1
72894,516,516A,733,25,521,09/12/2021 13:04,1
72895,516,516B,804,25,617,09/12/2021 13:04,1
72896,516,516C,656,25,611,09/12/2021 13:05,1
72897,516,516C,656,25,611,09/12/2021 13:05,1
72898,516,516A,735,25,523,09/12/2021 13:05,1
72899,516,516B,806,25,618,09/12/2021 13:05,1
72900,516,516C,657,25,613,09/12/2021 13:05,1
72901,516,516A,736,25,522,09/12/2021 13:05,1
72902,516,516B,805,25,616,09/12/2021 13:05,1
72903,516,516C,657,25,613,09/12/2021 13:05,1
72904,516,516A,735,25,522,09/12/2021 13:05,1
72905,516,516B,792,25,616,09/12/2021 13:05,1
72906,516,516C,657,25,612,09/12/2021 13:05,1
72907,516,516A,735,25,522,09/12/2021 13:05,1
72908,516,516B,806,25,617,09/12/2021 13:05,1
72909,516,516C,657,25,611,09/12/2021 13:05,1
72910,516,516A,735,25,522,09/12/2021 13:05,1
72911,516,516B,808,25,618,09/12/2021 13:05,1
72912,516,516C,658,25,613,09/12/2021 13:05,1
72913,516,516A,737,25,522,09/12/2021 13:05,1
72914,516,516B,811,25,619,09/12/2021 13:05,1
72915,516,516C,658,25,612,09/12/2021 13:05,1
72916,516,516A,736,25,522,09/12/2021 13:05,1
72917,516,516B,809,25,617,09/12/2021 13:05,1
72918,516,516A,736,25,522,09/12/2021 13:05,1
72919,516,516B,805,25,617,09/12/2021 13:05,1
72920,516,516C,656,25,612,09/12/2021 13:05,1
72921,516,516A,736,25,523,09/12/2021 13:05,1
72922,516,516B,811,25,619,09/12/2021 13:05,1
72923,516,516C,658,25,612,09/12/2021 13:05,1
72924,516,516A,738,25,523,09/12/2021 13:06,1
72925,516,516B,809,25,617,09/12/2021 13:06,1
72926,516,516C,658,25,612,09/12/2021 13:06,1
72927,516,516A,738,25,522,09/12/2021 13:06,1
72928,516,516B,805,25,616,09/12/2021 13:06,1
72929,516,516C,658,25,612,09/12/2021 13:06,1
72930,516,516A,735,25,522,09/12/2021 13:06,1
72931,516,516B,807,25,617,09/12/2021 13:06,1
72932,516,516C,658,25,613,09/12/2021 13:06,1
72933,516,516A,738,25,522,09/12/2021 13:06,1
72934,516,516B,813,25,617,09/12/2021 13:06,1
72935,516,516C,657,25,613,09/12/2021 13:06,1
72936,516,516A,740,25,523,09/12/2021 13:06,1
72937,516,516B,807,25,617,09/12/2021 13:06,1
72938,516,516C,658,25,613,09/12/2021 13:06,1
72939,516,516A,738,25,522,09/12/2021 13:06,1
72940,516,516B,807,25,617,09/12/2021 13:06,1
72941,516,516C,658,25,613,09/12/2021 13:06,1
72942,516,516A,738,25,522,09/12/2021 13:06,1
72943,516,516B,811,25,619,09/12/2021 13:06,1
72944,516,516C,658,25,607,09/12/2021 13:06,1
72945,516,516A,739,25,522,09/12/2021 13:06,1
72946,516,516B,808,25,616,09/12/2021 13:06,1
72947,516,516C,659,25,612,09/12/2021 13:06,1
72948,516,516A,740,25,521,09/12/2021 13:06,1
72949,516,516B,808,25,617,09/12/2021 13:06,1
72950,516,516C,659,25,612,09/12/2021 13:06,1
72951,516,516A,739,25,522,09/12/2021 13:06,1
72952,516,516B,810,25,618,09/12/2021 13:06,1
72953,516,516C,659,25,612,09/12/2021 13:07,1
72954,516,516A,740,25,521,09/12/2021 13:07,1
72955,516,516B,808,25,616,09/12/2021 13:07,1
72956,516,516C,658,25,607,09/12/2021 13:07,1
72957,516,516A,741,25,522,09/12/2021 13:07,1
72958,516,516B,811,25,618,09/12/2021 13:07,1
72959,516,516C,660,25,613,09/12/2021 13:07,1
72960,516,516B,809,25,618,09/12/2021 13:07,1
72961,516,516A,741,25,522,09/12/2021 13:07,1
72962,516,516C,661,25,612,09/12/2021 13:07,1
72963,516,516A,743,25,522,09/12/2021 13:07,1
72964,516,516B,810,25,617,09/12/2021 13:07,1
72965,516,516C,660,25,613,09/12/2021 13:07,1
72966,516,516A,739,25,521,09/12/2021 13:07,1
72967,516,516C,660,25,612,09/12/2021 13:07,1
72968,516,516B,812,25,616,09/12/2021 13:07,1
72969,516,516A,742,25,521,09/12/2021 13:07,1
72970,516,516C,660,25,612,09/12/2021 13:07,1
72971,516,516B,811,25,617,09/12/2021 13:07,1
72972,516,516A,740,25,522,09/12/2021 13:07,1
72973,516,516C,660,25,613,09/12/2021 13:07,1
72974,516,516B,811,25,617,09/12/2021 13:07,1
72975,516,516A,744,25,522,09/12/2021 13:07,1
72976,516,516C,661,25,612,09/12/2021 13:07,1
72977,516,516B,809,25,613,09/12/2021 13:07,1
72978,516,516C,661,25,613,09/12/2021 13:07,1
72979,516,516A,744,25,522,09/12/2021 13:07,1
72980,516,516B,811,25,617,09/12/2021 13:07,1
72981,516,516C,661,25,612,09/12/2021 13:07,1
72982,516,516A,744,25,527,09/12/2021 13:08,1
72983,516,516B,812,25,618,09/12/2021 13:08,1
72984,516,516C,661,25,613,09/12/2021 13:08,1
72985,516,516A,744,25,526,09/12/2021 13:08,1
72986,516,516B,813,25,616,09/12/2021 13:08,1
72987,516,516C,661,25,612,09/12/2021 13:08,1
72988,516,516A,745,25,527,09/12/2021 13:08,1
72989,516,516B,811,25,617,09/12/2021 13:08,1
72990,516,516C,661,25,613,09/12/2021 13:08,1
72991,516,516A,745,25,526,09/12/2021 13:08,1
72992,516,516B,812,25,617,09/12/2021 13:08,1
72993,516,516A,744,25,523,09/12/2021 13:08,1
72994,516,516B,811,25,619,09/12/2021 13:08,1
72995,516,516C,662,25,612,09/12/2021 13:08,1
72996,516,516A,746,25,528,09/12/2021 13:08,1
72997,516,516B,811,25,617,09/12/2021 13:08,1
72998,516,516C,661,25,613,09/12/2021 13:08,1
72999,516,516A,747,25,527,09/12/2021 13:08,1
73000,516,516B,812,25,617,09/12/2021 13:08,1
73001,516,516C,662,25,613,09/12/2021 13:08,1
73002,516,516A,747,25,527,09/12/2021 13:08,1
73003,516,516B,813,25,617,09/12/2021 13:08,1
73004,516,516C,662,25,613,09/12/2021 13:08,1
73005,516,516A,747,25,528,09/12/2021 13:08,1
73006,516,516B,812,25,615,09/12/2021 13:08,1
73007,516,516C,662,25,612,09/12/2021 13:08,1
73008,516,516A,747,25,527,09/12/2021 13:08,1
73009,516,516B,814,25,617,09/12/2021 13:08,1
73010,516,516C,665,25,607,09/12/2021 13:08,1
73011,516,516A,748,25,527,09/12/2021 13:09,1
73012,516,516B,814,25,618,09/12/2021 13:09,1
73013,516,516C,661,25,613,09/12/2021 13:09,1
73014,516,516A,748,25,527,09/12/2021 13:09,1
73015,516,516B,816,25,618,09/12/2021 13:09,1
73016,516,516C,662,25,612,09/12/2021 13:09,1
73017,516,516A,749,25,527,09/12/2021 13:09,1
73018,516,516B,812,25,616,09/12/2021 13:09,1
73019,516,516C,657,25,613,09/12/2021 13:09,1
73020,516,516A,749,25,527,09/12/2021 13:09,1
73021,516,516B,814,25,617,09/12/2021 13:09,1
73022,516,516C,662,25,613,09/12/2021 13:09,1
73023,516,516A,749,25,527,09/12/2021 13:09,1
73024,516,516B,815,25,617,09/12/2021 13:09,1
73025,516,516C,662,25,612,09/12/2021 13:09,1
73026,516,516A,749,25,526,09/12/2021 13:09,1
73027,516,516B,814,25,617,09/12/2021 13:09,1
73028,516,516C,662,25,613,09/12/2021 13:09,1
73029,516,516A,749,25,528,09/12/2021 13:09,1
73030,516,516B,820,25,618,09/12/2021 13:09,1
73031,516,516C,663,25,612,09/12/2021 13:09,1
73032,516,516A,750,25,527,09/12/2021 13:09,1
73033,516,516B,815,25,617,09/12/2021 13:09,1
73034,516,516C,659,25,611,09/12/2021 13:09,1
73035,516,516B,817,25,617,09/12/2021 13:09,1
73036,516,516A,751,25,528,09/12/2021 13:09,1
73037,516,516C,663,25,612,09/12/2021 13:09,1
73038,516,516B,814,25,616,09/12/2021 13:09,1
73039,516,516A,750,25,527,09/12/2021 13:09,1
73040,516,516C,663,25,611,09/12/2021 13:09,1
73041,516,516B,815,25,617,09/12/2021 13:10,1
73042,516,516A,751,25,527,09/12/2021 13:10,1
73043,516,516C,663,25,613,09/12/2021 13:10,1
73044,516,516B,815,25,618,09/12/2021 13:10,1
73045,516,516A,752,25,528,09/12/2021 13:10,1
73046,516,516C,664,25,612,09/12/2021 13:10,1
73047,516,516B,815,25,618,09/12/2021 13:10,1
73048,516,516A,752,25,528,09/12/2021 13:10,1
73049,516,516C,663,25,613,09/12/2021 13:10,1
73050,516,516B,816,25,617,09/12/2021 13:10,1
73051,516,516A,752,25,527,09/12/2021 13:10,1
73052,516,516C,664,25,612,09/12/2021 13:10,1
73053,516,516B,818,25,616,09/12/2021 13:10,1
73054,516,516A,751,25,527,09/12/2021 13:10,1
73055,516,516C,663,25,613,09/12/2021 13:10,1
73056,516,516B,816,25,617,09/12/2021 13:10,1
73057,516,516A,753,25,527,09/12/2021 13:10,1
73058,516,516C,660,25,613,09/12/2021 13:10,1
73060,516,516A,753,25,527,09/12/2021 13:10,1
73061,516,516C,660,25,612,09/12/2021 13:10,1
73062,516,516B,818,25,619,09/12/2021 13:10,1
73063,516,516A,753,25,527,09/12/2021 13:10,1
73064,516,516C,664,25,612,09/12/2021 13:10,1
73065,516,516B,819,25,617,09/12/2021 13:10,1
73066,516,516A,754,25,527,09/12/2021 13:10,1
73067,516,516C,664,25,613,09/12/2021 13:10,1
73068,516,516B,818,25,617,09/12/2021 13:10,1
73069,516,516A,754,25,527,09/12/2021 13:11,1
73070,516,516C,663,25,607,09/12/2021 13:11,1
73071,516,516B,817,25,618,09/12/2021 13:11,1
73072,516,516A,754,25,527,09/12/2021 13:11,1
73073,516,516C,665,25,611,09/12/2021 13:11,1
73074,516,516B,813,25,619,09/12/2021 13:11,1
73075,516,516A,755,25,528,09/12/2021 13:11,1
73076,516,516C,664,25,613,09/12/2021 13:11,1
73077,516,516B,818,25,617,09/12/2021 13:11,1
73078,516,516A,755,25,526,09/12/2021 13:11,1
73079,516,516C,664,25,613,09/12/2021 13:11,1
73080,516,516B,820,25,616,09/12/2021 13:11,1
73081,516,516A,755,25,527,09/12/2021 13:11,1
73082,516,516A,754,25,527,09/12/2021 13:11,1
73083,516,516B,819,25,617,09/12/2021 13:11,1
73084,516,516C,665,25,612,09/12/2021 13:11,1
73085,516,516B,821,25,618,09/12/2021 13:11,1
73086,516,516C,665,25,613,09/12/2021 13:11,1
73087,516,516A,755,25,527,09/12/2021 13:11,1
73088,516,516C,664,25,611,09/12/2021 13:11,1
73089,516,516B,821,25,618,09/12/2021 13:11,1
73090,516,516A,756,25,527,09/12/2021 13:11,1
73091,516,516B,820,25,619,09/12/2021 13:11,1
73092,516,516C,665,25,612,09/12/2021 13:11,1
73093,516,516A,756,25,527,09/12/2021 13:11,1
73094,516,516B,819,25,616,09/12/2021 13:11,1
73095,516,516C,665,25,612,09/12/2021 13:11,1
73096,516,516A,757,25,528,09/12/2021 13:11,1
73097,516,516B,827,25,618,09/12/2021 13:12,1
73098,516,516C,665,25,613,09/12/2021 13:12,1
73099,516,516A,756,25,527,09/12/2021 13:12,1
73100,516,516B,813,25,616,09/12/2021 13:12,1
73101,516,516C,660,25,612,09/12/2021 13:12,1
73102,516,516A,757,25,527,09/12/2021 13:12,1
73103,516,516B,816,25,619,09/12/2021 13:12,1
73104,516,516C,663,25,612,09/12/2021 13:12,1
73105,516,516A,757,25,527,09/12/2021 13:12,1
73106,516,516B,821,25,619,09/12/2021 13:12,1
73107,516,516C,666,25,613,09/12/2021 13:12,1
73108,516,516A,757,25,526,09/12/2021 13:12,1
73109,516,516C,665,25,613,09/12/2021 13:12,1
73110,516,516B,821,25,617,09/12/2021 13:12,1
73112,516,516C,666,25,613,09/12/2021 13:12,1
73113,516,516B,815,25,622,09/12/2021 13:12,1
73114,516,516A,758,25,527,09/12/2021 13:12,1
73115,516,516C,664,25,606,09/12/2021 13:12,1
73116,516,516B,822,25,623,09/12/2021 13:12,1
73117,516,516A,758,25,527,09/12/2021 13:12,1
73118,516,516C,665,25,613,09/12/2021 13:12,1
73119,516,516B,823,25,622,09/12/2021 13:12,1
73120,516,516A,758,25,528,09/12/2021 13:12,1
73121,516,516C,665,25,613,09/12/2021 13:12,1
73122,516,516B,824,25,623,09/12/2021 13:12,1
73123,516,516A,758,25,528,09/12/2021 13:12,1
73124,516,516C,666,25,613,09/12/2021 13:12,1
73125,516,516B,823,25,623,09/12/2021 13:12,1
73126,516,516A,759,25,527,09/12/2021 13:12,1
73127,516,516C,666,25,613,09/12/2021 13:13,1
73128,516,516B,824,25,624,09/12/2021 13:13,1
73129,516,516A,759,25,527,09/12/2021 13:13,1
73130,516,516C,666,25,613,09/12/2021 13:13,1
73131,516,516B,822,25,622,09/12/2021 13:13,1
73132,516,516A,759,25,528,09/12/2021 13:13,1
73133,516,516C,666,25,612,09/12/2021 13:13,1
73134,516,516B,822,25,624,09/12/2021 13:13,1
73135,516,516A,759,25,527,09/12/2021 13:13,1
73136,516,516C,666,25,613,09/12/2021 13:13,1
73137,516,516A,759,25,527,09/12/2021 13:13,1
73138,516,516B,824,25,623,09/12/2021 13:13,1
73139,516,516C,666,25,613,09/12/2021 13:13,1
73140,516,516B,814,25,621,09/12/2021 13:13,1
73141,516,516A,760,25,527,09/12/2021 13:13,1
73142,516,516C,667,25,613,09/12/2021 13:13,1
73143,516,516B,824,25,621,09/12/2021 13:13,1
73144,516,516A,760,25,527,09/12/2021 13:13,1
73145,516,516C,664,25,611,09/12/2021 13:13,1
73146,516,516B,824,25,621,09/12/2021 13:13,1
73147,516,516A,759,25,528,09/12/2021 13:13,1
73148,516,516B,825,25,622,09/12/2021 13:13,1
73149,516,516C,667,25,614,09/12/2021 13:13,1
73150,516,516A,760,25,527,09/12/2021 13:13,1
73151,516,516B,824,25,622,09/12/2021 13:13,1
73152,516,516A,760,25,527,09/12/2021 13:13,1
73153,516,516C,667,25,612,09/12/2021 13:13,1
73154,516,516B,824,25,623,09/12/2021 13:13,1
73156,516,516C,665,25,608,09/12/2021 13:14,1
73157,516,516B,824,25,622,09/12/2021 13:14,1
73159,516,516A,761,25,528,09/12/2021 13:14,1
73160,516,516B,825,25,623,09/12/2021 13:14,1
73161,516,516A,758,25,527,09/12/2021 13:14,1
73162,516,516C,665,25,608,09/12/2021 13:14,1
73163,516,516B,825,25,621,09/12/2021 13:14,1
73164,516,516C,666,25,608,09/12/2021 13:14,1
73165,516,516A,761,25,527,09/12/2021 13:14,1
73166,516,516B,824,25,619,09/12/2021 13:14,1
73167,516,516C,667,25,613,09/12/2021 13:14,1
73168,516,516A,761,25,528,09/12/2021 13:14,1
73169,516,516B,822,25,621,09/12/2021 13:14,1
73170,516,516C,664,25,611,09/12/2021 13:14,1
73171,516,516A,762,25,527,09/12/2021 13:14,1
73172,516,516B,826,25,622,09/12/2021 13:14,1
73173,516,516C,667,25,613,09/12/2021 13:14,1
73174,516,516A,762,25,526,09/12/2021 13:14,1
73175,516,516B,826,25,622,09/12/2021 13:14,1
73176,516,516C,668,25,613,09/12/2021 13:14,1
73177,516,516A,761,25,527,09/12/2021 13:14,1
73178,516,516B,825,25,619,09/12/2021 13:14,1
73179,516,516C,668,25,613,09/12/2021 13:14,1
73180,516,516A,762,25,528,09/12/2021 13:14,1
73181,516,516B,826,25,623,09/12/2021 13:14,1
73182,516,516C,668,25,613,09/12/2021 13:14,1
73183,516,516A,762,25,526,09/12/2021 13:14,1
73184,516,516B,827,25,622,09/12/2021 13:14,1
73185,516,516C,667,25,612,09/12/2021 13:14,1
73186,516,516A,762,25,527,09/12/2021 13:15,1
73187,516,516B,826,25,622,09/12/2021 13:15,1
73188,516,516C,663,25,613,09/12/2021 13:15,1
73190,516,516A,761,25,526,09/12/2021 13:15,1
73191,516,516B,826,25,623,09/12/2021 13:15,1
